customer_node,node_name,customer_number,customer_name_1,customer_name_2,country,city,region,postal_code,house_number_and_street,first_telephone_number,email_address,dso_type_2
"","",0041508614,HARBOUR CITY DENTURE CLINIC,"",CA,NANAIMO,BC,V9R 3E5,620 WENTWORTH ST,250-716-3332,hcdclinic@shaw.ca,Private Practice
"","",0041514761,WHITE OAK DENTAL,DR. SWAPNA MENON,CA,CALGARY,AB,T3E 7E6,4555 RICHARDSON RD SW,403 249 0303,info@whiteoakdental.ca,Private Practice
"","",0041510172,DR. Charantal Ahluwulia,"",CA,BLIND RIVER,ON,P0R 1B0,11 HANES AVENUE,705-356-9868,info@blindriverdental.ca,Private Practice
"","",0041509365,DR. MURRAY J.C. WHITE,"",CA,WINNIPEG,MB,R3N 2C7,201-1425 Corydon Avenue,204-487-1744,"",Private Practice
"","",0041507534,DR. SCOTT T BENNETT,"",CA,EDMONTON,AB,T5J 1V9,704 - 10080 JASPER AVENUE NW,780-701-0049,"",Private Practice
"","",0041512406,DR. DANIEL KAH,"",CA,RICHMOND,BC,V6X 2C2,118 - 4600 NO. 3 ROAD,604-232-9833,empire_dental@shaw.ca,Private Practice
"","",0041502063,Dr. Philip A. Novack,"",CA,Toronto,ON,M2P 2A9,201 - 4211 Yonge Street,416-224-2114,reception.drnovack@gmail.com,Private Practice
"","",0041511711,DR. LAURENT OIKNINE,CTR DENTAIRE PLACE DES PROMENADES,CA,SAINTE-MARTHE-SUR-LE-LAC,QC,J0N 1P0,200 - 2850 BOUL DES PROMENADES,450-472-9898,"",Private Practice
"","",0041523478,TANTALLON DENTAL CENTRE,DR. KIM MACKENZIE,CA,UPPER TANTALLON,NS,B3Z 4R3,3650 HAMMONDS PLAINS RD,902-826-2163,kimmackenzie13@gmail.com,Private Practice
"","",0041506938,WESTSHORE DENTAL CENTRE LTD.,ATTN: DAWN,CA,VICTORIA,BC,V9B 5E3,152  2945 JACKLIN ROAD,250-474-2296,foote.dawn10@gmail.com,Private Practice
"","",0041500573,Power Smile Dental Centre,"",CA,SURREY,BC,V4A 9E3,109 - 1959 152ND STREET,604-541-9790,info@powersmiledentalcentre.ca,Private Practice
"","",0041508680,DR. DANIEL HWANG,"",CA,OTTAWA,ON,K2A 4C4,599 BYRON AVE,613-728-8988,drdan@stationdental.com,Private Practice
"","",0041522397,DR. FERAS AL HALABI at TIMBERLEA DE,"",CA,KIRKLAND,QC,H9J 3L8,19781 Ch SAINTE-MARIE,514-249-5001,ferasalhalabi@me.com,Private Practice
"","",0041508474,DR SCOTT TASKEY,"",CA,EDMONTON,AB,T5J 3G2,220-10020 101A AVENUE NW,780-424-9737,"",Private Practice
"","",0041505236,Dre Marie-Andree Houle,"",CA,MONTREAL,QC,H3H 1R6,200-2222 Boul Rene-Levesque O.,514-937-3535,ma_houle@yahoo.com,Private Practice
"","",0041508484,OMEGA DENTAL SERVICES LTD,"",CA,BOLTON,ON,L7E 1C9,2A-290 HEALEY RD,416-508-6622,myomegalab@gmail.com,Private Practice
"","",0041517449,DR. CLAUDIU CORBEA,Oakridge Crossing Dental,CA,CALGARY,AB,T2V 4R9,210 125 Oakmoor Plaza Southwest,403-475-9800,admin@oakridgecrossingdental.ca,Private Practice
"","",0041505158,DR RAHIM DAMJI,"",CA,MARKHAM,ON,L3P 8E1,101-8312 MCCOWAN RD,905-944-9449,"",Private Practice
"","",0041525788,Brigitte Rothe,"Territory Manager, Calgary South",CA,CALGARY,AB,T3H 1E3,5911 Coach Hill Road SW,"",brigitte.rothe@straumann.com,Private Practice
"","",0041522420,Saionara Daiprai,Inside Territory Mgr. Orth -Quebec,CA,BOISBRIAND,QC,J7G 2T7,620 Rue Papineau,"",SAIONARA.DAIPRAI@CLEARCORRECT.COM,Private Practice
"","",0041517122,WILLOW DENTAL ASSOCIATES,DR. GREGORY WALSH,CA,MISSISSAUGA,ON,L4Y 0G4,"9-1185 Queensway East, Building A",905-279-5050,greg.b.walsh@gmail.com,Private Practice
"","",0041519605,"DR. AMAN BIR KANG, INC",DR. AMAN BIR KANG,CA,SURREY,BC,V3W 3P2,8185-120A STREET,604-591-5856,scott82dental@gmail.com,Private Practice
"","",0041523101,ROSSLYN FAMILY DENTISTRY,DR. LINDA MAJOR,CA,ROSSLYN,ON,P7K 0B8,202 HIGHWAY 130,807-939-2345,rosslyndental@tbaytel.net,Private Practice
"","",0041525595,City Square Dental Group,Dr Patrica Liu,CA,TORONTO,ON,M5H 2M5,1406 - 65 Queen Street West,4168830072,info@citysquaredentalgroup.com,Private Practice
"","",0041515681,Main & Sandiford Dental,Dr. Kenneth Wong,CA,Stouffville,ON,L4A 3V9,28 Sandiford Drive,905 640 6988,msdental07@hotmail.com,Private Practice
"","",0041500454,Dr. Gary Charendoff,Bayview Village Mall,CA,TORONTO,ON,M2K 1E6,219-2901 Bayview Ave.,416-224-1777,gcharendoff@villagedentistry.ca,Private Practice
"","",0041511001,The Kamloops Perio Specialty Group,"",CA,KAMLOOPS,BC,V2C 1X8,502 - 275 LANSDOWNE ST,778-471-5939,info@periospecialtygroup.com,Private Practice
"","",0041514339,TRURO PERIODONTICS INC.,DR. CHRIS CAMERON,CA,TRURO,NS,B2N 3R7,56 PLEASANT STREET,902 893 4840,TRUROPERIO@BELLALIANT.NET,Private Practice
"","",0041519367,Justin Phillips,DTM -  Vancouver,CA,NORTH VANCOUVER,BC,V7M 3G8,212-255 W 1st St.,778 846 2716,Justin.Phillips@straumann.com,Private Practice
"","",0041525836,Leslie North Dental,Dr. Babak Shokati,CA,NEWMARKET,ON,L3Y 8K7,6 - 17120 Leslie Street,905-235-1199,admin@leslienorthdental.ca,Private Practice
"","",0041525222,Toronto Lakeshore Dental,Youngwoo Joo,CA,ETOBICOKE,ON,M8W 1N6,3560 Lake Shore Boulevard West,416-503-3335,torontolakeshoredental@gmail.com,Private Practice
"","",0041519231,WHITE HORSE DENTAL CLINIC,DR. STEPHEN JACOBS,CA,WHITEHORSE,YT,Y1A 1Z7,406 LAMBERT STREET,867 667 4486,DRJACOB@NORTHWESTEL.NET,Private Practice
"","",0041523455,Jacob Raymond-Loiselle,"Neodent Territory Manager, Quebec R",CA,MIRABEL,QC,J7N 1N4,9266 BLVD DE ST CANUT,"",Jacob.Raymond-Loiselle@neodent.com,Private Practice
"","",0041523837,COLD LAKE DENTAL CENTER,DR AMANDA WILLER,CA,COLD LAKE,AB,T9M 0C8,1007 5101 46TH AVENUE,780-594-5959,info@coldlakedental.ca,Private Practice
"","",0041523239,LITTLE ITALY DENTISTRY,DR. GRANT YIU,CA,TORONTO,ON,M6G 1B1,564 COLLEGE STREET,416 923 5881,smile@littleitalydentistry.ca,Private Practice
"","",0041525168,Dr. Payam Fakhri,Richmond Dental Care,CA,RICHMOND HILL,ON,L4C 3Y1,22 Richmond Street,905 832 2571,mkdentalcare@gmail.com,Private Practice
"","",0041524998,iDent Dental,Dr. Faranak Eskandarinazhad,CA,MAPLE,ON,L6A 4R8,120-10211 Keele St,905 553 2647,drfaranakes@gmail.com,Private Practice
"","",0041503525,POLAR DENTAL LAB,"",CA,EDMONTON,AB,T5S 1E6,17316- 106A AVENUE,780-440-3844,"",Private Practice
"","",0041517557,Cuesta-Davila Denturist Prof. Corp,Gustavo Cuesta,CA,Etobicoke,ON,M9P 3A9,301-1436 Royal York Rd,416-562-1195,gustavoddspecialist@gmail.com,Private Practice
"","",0041515117,BROADWAY DENTAL GROUP,Dr. CARMAN RABUKA,CA,SASKATOON,SK,S7N 1A9,302-626 BROADWAY AVE,306-664-9994,bdgyxe@gmail.com,Private Practice
"","",0041525745,Vegreville Denture Clinic,Dr. Chad Hiob,CA,VEGREVILLE,AB,T9C 1S7,5117 50th Street,780 632 2722,info@albertadenturist.com,Private Practice
"","",0041521675,CENTRE DE CHIRURGIE ROCKLAND MD,DR FERNAND TARAS,CA,MONT-ROYAL,QC,H3P 2V9,115 - 100 CHEMIN ROCKLAND,514-667-3383,gboisvert@rocklandmd.com,Private Practice
"","",0041522705,BEST DENTAL LAB,MRS. MINJI KATE,CA,WINNIPEG,MB,R3M 2J2,599 JACKSON AVENUE,204-930-8932,bestdentallabca@gmail.com,Private Practice
"","",0041522648,GRAND SMILES DENTISTRY,DR. DEREK SZASZ,CA,BRANTFORD,ON,N3R 4N8,421 SAINT PAUL AVENUE,519-759-1551,szaszds@gmail.com,Private Practice
"","",0041519053,DR. ARCHER T. GUY,"",CA,PORT HOPE,ON,L1A 1G8,43 AUGUSTA STREET,905-885-2324,xraydrguy@cogeco.net,Private Practice
"","",0041507020,DR. LIONEL J MCTAGUE,"",CA,WHITBY,ON,L1M 1A5,6 CASSELS ROAD WEST,905-655-7733,dr.mctague@bellnet.ca,Private Practice
"","",0041512217,DENTISTRY IN THE HIGHLANDS,DR. BILL KERR & DR. MICHAEL CUSATO,CA,MINDEN,ON,K0M 2K0,"158 BOBCAYGEON RD, P.O. BOX 279",705-286-3080,"",Private Practice
"","",0041500321,DR. KELLEN SMITH,"",CA,Calgary,AB,T2E 4Y7,410 Memorial Dr. Ne,403-261-8855,info@welcomesmile.ca,Private Practice
"","",0041508050,DR. VICTOR CHOW,SOUTH BUILDING,CA,VANCOUVER,BC,V5Z 2M9,300 - 650 41ST AVENUE WEST,604-266-5360,doctorvec@outlook.com,Private Practice
"","",0041510475,COAL HARBOUR DENTAL,"",CA,VANCOUVER,BC,V6C 1S4,45 - 200 GRANVILLE,604-696-9299,info@coalharbourdental.com,Private Practice
"","",0041523263,FAIRMONT DENTAL CENTRE,DR. EDWARD PHAM,CA,LONDON,ON,N5Z 1S8,613 HAMILTON ROAD,519-451-4490,info@fairmontdental.ca,Private Practice
"","",0041508273,LEVON KICHIAN DENTISTRY PROFESSIONA,DR. LEVON KICHIAN,CA,LANCASTER,ON,K0C 1N0,"15 PINE STREET, BOX 112",613-347-3823,LevonKichianDentistry@gmail.com,Private Practice
"","",0041509291,DR. JAMES YUE,"",CA,AIRDRIE,AB,T4B 0P8,410 - 121 MAIN ST SW,403-948-7945,jayue@hotmail.com,Private Practice
"","",0041508515,MONTEREY DENTAL CENTRE,"",CA,CALGARY,AB,T1Y 6Y7,826 - 2220 68 STREET N.E.,403-293-7818,2btaylor@telus.net,Private Practice
"","",0041511670,DENTISTES AU CARRE,"",CA,JONQUIERE,QC,G7S 3B7,1923 RUE DAVIS,418-548-3169,dentistesaucarre@yahoo.ca,Private Practice
"","",0041507767,DR  MARCOS COMPLETE FAMILY DENTISTR,DR. KAREN MARCOS,CA,LEDUC,AB,T9E 7A2,102 - 4702 59th Avenue,780-986-4023,drkarenmarcos@gmail.com,Private Practice
"","",0041507048,DR. JACK GOLOS,"",CA,SURREY,BC,V3R 4B1,104 - 10351 150 STREET,604-951-8001,"",Private Practice
"","",0041502531,Summeridge Dental Care,Dr. L. Silverberg&Dr. W. Silverberg,CA,THORNHILL,ON,L4J 0A2,5 - 8707 Dufferin St.,905-771-8888,"",Private Practice
"","",0041521578,Liberty Square Dental Centre,"",CA,Markham,ON,L3R 8X6,116 - 3623 Hwy 7,"",sam_yeh@yahoo.com,Private Practice
"","",0041508078,TALL PINES DENTAL CENTRE,DR. WINNIE SHUIT,CA,KITCHENER,ON,N2P 2A4,201 - 10 PIONEER DR,519-748-4532,"",Private Practice
"","",0041503558,DR. ROGER ARMSTRONG,GREAT SLAVE DENTAL CLINIC,CA,YELLOWKNIFE,NT,X1A 1N3,5014 - 48TH Street,867-873-2450,dianner@theedge.ca,Private Practice
"","",0041512218,DR. J. LISA RAI INC,"",CA,VANCOUVER,BC,V6K 2G4,205 - 2760 WEST BROADWAY,604-734-1144,"",Private Practice
"","",0041505995,Dr. Mauro Scarsellone,"",CA,EDMONTON,AB,T6A 0H9,7211 101 Ave. NW,780-466-0125,terraceheightsdental@shaw.ca,Private Practice
"","",0041507708,DR. DAVID P CREGAN,HUMBERTOWN SHOPPING CENTRE,CA,ETOBICOKE,ON,M8Y 3Z5,3rd FL - 324 PRINCE EDWARD DRIVE S.,416-239-6958,dr.cregan@rogers.com,Private Practice
"","",0041500719,Dentistry On Glen Erin,Dr. Sunil Jetly,CA,MISSISSAUGA,ON,L5M 6B1,4 5636 Glen Erin Dr.,905-567-6767,reception@mississaugadental.ca,Private Practice
"","",0041506610,DR HUGO CIABURRO,"",CA,MONT-ROYAL,QC,H3P 3H5,412-1100 AVE BEAUMONT,514-448-4138,hugociaburro@gmail.com,Private Practice
"","",0041504573,SMILE-TECH DENTAL LAB,"",CA,MARKHAM,ON,L3R 0B1,9-3980 14TH AVENUE,905-940-3377,masmiletech@gmail.com,Private Practice
"","",0041503662,Dr. Aline Roy,"",CA,ROUYN-NORANDA,QC,J9X 2P7,21-115 rue du Terminus O,819-762-7725,"",Private Practice
"","",0041506833,DR ROB PIEDALUE,"",CA,RED DEER,AB,T4R 2K1,10D- 5111- 22ND STREET,403-358-6255,rgillian@mac.com,Private Practice
"","",0041506344,THE TOOTH SHOP,MR FERNANDO CRUPI,CA,MARKHAM,ON,L3P 7R2,212-5990 16TH AVE,905-471-3381,info@thetoothshoppe.ca,Private Practice
"","",0041505216,McMurray Denture Centre,"",CA,FORT MCMURRAY,AB,T9H 2K6,B-10018 FRANKLIN AVE.,780-791-9940,mcmurraydentures@gmail.com,Private Practice
"","",0041516361,Clinique Dentaire Ste-Angélique,Dr Diana Ponoran,CA,SAINT-LAZARE,QC,J7T 2X7,1763 Ch Saint-Angélique,450-455-7924,info@angeliquedentaire.ca,Private Practice
"","",0041502569,Smile By Design,Mr. George Klouvidakis,CA,Toronto,ON,M4J 5B9,"658 Danforth Ave., Suite 208",416-465-4472,toothbydesign@rogers.com,Private Practice
"","",0041513172,Dr. Phuc Vo,Clinique Dentaire Duong Et Vo Inc.,CA,SAINT-LAURENT,QC,H4L 1J2,1691 Rue Poirier,514-747-5058,"",Private Practice
"","",0041525950,MONARCH LANDING DENTISTRY,DR. ALY DHANJI,CA,CALGARY,AB,T3E 3B5,110-3003 37 STREET SOUTH WEST,403-300-1200,info@monarchlandingdental.ca,Private Practice
"","",0041514008,GATEWAY DENTAL CLINIC,DR. JORDAN D'EON,CA,CHARLOTTETOWN,PE,C1A 1M1,369 GRAFTON STREET,902-892-4444,"",Private Practice
"","",0041513784,DR. KIMBERLY EEK,"",CA,KELOWNA,BC,V1X 1Y2,105-519 HIGHWAY 33 WEST,250-765-7751,office@strongrootsdental.ca,Private Practice
"","",0041502953,DR R. HUBBARD DENTAL  PROF CORP.,MIDTOWN,CA,Saskatoon,SK,S7K 1J5,801 Cn Towers 201-1st Ave S,306-652-8575,"",Private Practice
"","",0041514960,RIVER VALLEY DENTAL,DR. NORMA COULSON,CA,EDMONTON,AB,T6G 1C3,202 - 7609 109th STREET NORTHWEST,780-989-9662,normak@ualberta.ca,Private Practice
"","",0041503385,Dr. Endre Nemeth,"",CA,BRANTFORD,ON,N3R 7K8,525 Park Road North,519-758-8989,drnemethperio@on.aibn.com,Private Practice
"","",0041502334,Dr. Andrew Rewa,Family Care Dental,CA,Mississauga,ON,L5R 0C2,1 Glenn Hawthorne Boulevard,905-890-0101,cbrhealthcarecorp@bellnet.ca,Private Practice
"","",0041525873,Dr. Michael Carson,"",CA,LONDON,ON,N6G 5B3,607 Fanshawe Park Road West,519-471-7373,info@sunningdaledental.com,Private Practice
"","",0041518235,ALLIANCE DENTAL TRURO,DR. COREY FELIX,CA,TRURO,NS,B2N 1L2,68 ROBIE STREET,902-895-2345,infotr@alliancedental.ca,Private Practice
"","",0041512366,DR. WAJI KHAN,CATARAQUI WOODS DENTAL,CA,KINGSTON,ON,K7P 2X8,1065 MIDLAND AVENUE,613-777-5050,waji_khan@hotmail.com,Private Practice
"","",0041513176,DEER RIDGE PERIODONTICS,DR. ANGELA WACIUK,CA,KITCHENER,ON,N2P 0C6,103- 4295 KING STREET EAST,519-650-1000,accountspayable@kwgumcare.com,Private Practice
"","",0041503600,Dr. Flavia Gruesc,"",CA,North York,ON,M3C 3L8,109 - 1131A Leslie St,416-429-0033,fgruesc@rogers.com,Private Practice
"","",0041518686,EMERGENCY DENTAL OFFICE,DR. ALIREZA KAMALI,CA,VAUGHAN,ON,L4J 3W1,13-7241 BATHURST STREET,905-764-5399,"",Private Practice
"","",0041509000,K&H Mayfair Dental Centre,"",CA,CALGARY,AB,T2E 0P4,214 6707 Elbow Drive Southwest,403-253-6602,info@khdental.ca,Private Practice
"","",0041512369,APOLLONIA DENTAL CLINIC,DR. MICHELLE LEE,CA,EDMONTON,AB,T6T 0B9,1936 38 AVENUE,780-432-5842,"",DSO/GPO
"","",0041504873,DR. TONY CRIVELLO,"",CA,ST. JOHN'S,NL,A1A 0R6,101-14 INTERNATIONAL PLACE,709-754-2500,judy@nlperioandimplants.ca,Private Practice
"","",0041521475,Cedar Hills Dental Group,"",CA,Surrey,BC,V3V 6A8,#101 - 12852 96 Avenue,"",drdorothytang@gmail.com,Private Practice
"","",0041520629,Chagger Dental Burlington,"",CA,Burlington,ON,L7L 0B6,2455 Appleby Line  Suite C08,905-336-0600,bobby@chaggerdental.com,Private Practice
"","",0041520714,Pacific Dental Cetre,"",CA,Vancouver,BC,V6J 1Z6,104-2025 West Broadway,604-733-1792,andysfl@gmail.com,Private Practice
"","",0041520794,Lakeview Orthodontics,"",CA,Oakville,ON,L6K 0H8,205 Lakeshore Rd W,905-582-8558,info@drmelissaparker.com,Private Practice
"","",0041520933,Dr. Saber Dentistry,"",CA,Richmond Hill,ON,L4S 1R3,20A Casa Grande St,647-447-7950,simina.saber@gmail.com,Private Practice
"","",0041521207,Dr. Pat Martino & Associates,"",CA,Brampton,ON,L7A 2X9,13-13 Fisherman Drive,) 4-95--8597,mike.myz@gmail.com,Private Practice
"","",0041521342,sweet tooth dentistry,"",CA,burlington,ON,L7P 3N8,2201 brant st,905-592-1444,dramitnarwal@gmail.com,Private Practice
"","",0041521368,Military,"",CA,Manotick,ON,K4M 1B2,1075 Dozois,226-235-4074,lucas.smith1979@gmail.com,Private Practice
"","",0041522923,DR. PIERRE OBEID,"",CA,LEAMINGTON,ON,N8H 5J3,25 SANDYLAKE DRIVE,519-999-9964,"",Private Practice
"","",0041523396,DR. NANCY KANG,"",CA,NORTH YORK,ON,M2N 4R9,162B FINCH AVENUE EAST,416-588-8839,"",Private Practice
"","",0041524289,PIONEER DENTAL LABORATORIES LTD,"",CA,EDMONTON,AB,T5K 0B9,10059- 118TH STREET NORTHWEST,780-413-9883,"",Private Practice
"","",0041524428,DENTISTRY AT RAMBLER,"",CA,BRAMPTON,ON,L6W 1E4,26 RAMBLER DRIVE,905-451-8211,drsanjeevkumardentistry@gmail.com,Private Practice
"","",0041524520,N. LAWRENCE,"",CA,CALGARY,AB,T3H 5V9,780 73RD STREET SOUTH WEST,905-406-2329,"",Private Practice
"","",0041524866,Iain Gibson,"",CA,CALGARY,AB,T2H 0K4,5204-7005 Fairmount Drive SE,4032283091,contact@centralcalgaryperio.com,Private Practice
"","",0041525689,(PT)  Tottenham Village Dentistry,"",CA,CALGARY,AB,T3H 5V9,780 73 St SW,905-406-2329,info@tottenhamvillagedentistry.com,Private Practice
"","",0041524371,Dentachrome par Camcube,"",CA,MONTREAL,QC,H1V 2N9,101-2251 AVENUE LETOURNEUX,514 343 4342,"",Private Practice
"","",0041516470,SAMANTHA TKACHUK,"",CA,Calgary,AB,T2T 1J3,5 -1515 28AVE SOUTHWEST,403 813 6593,samantha.tkachuk@straumann.com,Private Practice
"","",0041507877,MARTIN VERMETTE CHIRURGIEN DENTISTE,"",CA,BELOEIL,QC,J3G 2R5,95 RUE JEANNOTTE,450-536-0619,"",Private Practice
"","",0041516540,Dr Brian Ruddy,"",CA,Duncan,BC,V9L 1W9,345 Jubilee St,250 746 0003,"",Private Practice
"","",0041517413,DR. MASOUD MARDASSI,"",CA,KIRKLAND LAKE,ON,P2N 1A2,14 GOVERNMENT ROAD EAST,705 567 3214,123MARDASSI@GMAIL.COM,Private Practice
"","",0041517530,Milania Fredericks DD,"",CA,Toronto,ON,M9B 6M1,1924 - 5233 Dundas Street West,647 887 5315,milania.dentures@live.ca,Private Practice
"","",0041519546,DR. MADESON BASIE,"",CA,VANCOUVER,BC,V6K 4W7,3150 MACDONALD STREET,604-564-5699,"",Private Practice
"","",0041516615,DR. KATHLEEN CLICHE,"",CA,THETFORD MINES,QC,G6G 6H1,808 BOULEVARD FRONTENAC E,418 335 6400,"",Private Practice
"","",0041523508,"Jordan Martin-Magny , Denturologist","",CA,BLAINVILLE,QC,J7B 2A4,205-75 BOULEVARD DES CHATEAUX,514-703-2089,Jordanmmagny@gmail.com,Private Practice
"","",0041515459,Dr Sung-Ha Son,"",CA,SCARBOROUGH,ON,M1R 1V8,3 - 2231 Victoria Park,416 449 2977,victoriaparkdental@hotmail.com,Private Practice
"","",0041513106,DR. BRENT J. JIBB,"",CA,PETERBOROUGH,ON,K9H 5G1,304 BELLEVUE STREET,705-742-4361,"",Private Practice
"","",0041515126,Dr. Ben Thomas,"",CA,Calgary,AB,T3H 3P8,5982 Signal Hill Center Southwest,403 297 9600,"",Private Practice
"","",0041518745,DR.  KEN MILLS,"",CA,ST STEPHEN,NB,E3L 2R5,33 VICTORIA STREET,506-466-5450,"",Private Practice
"","",0041515730,GILLES LASALLE,"",CA,REPENTIGNY,QC,J6A 8L1,20-368 RUE NOTRE DAME,450 585 8979,GILLESLASALLEDD@GMAIL.COM,Private Practice
"","",0041514427,SVETLANA LOPAREVA DENTURE CLINIC,"",CA,VANCOUVER,BC,V5Y 1P3,116  WEST BROADWAY,604-677-0061,svtlnlopareva@gmail.com,Private Practice
"","",0041515365,DAVID BROWN,"",CA,MISSISSAUGA,ON,L4W 5K7,5055 SATELLITE DRIVE,289-374-3663,"",Private Practice
"","",0041514284,JOSEPH IGNACZ,"",CA,MONTREAL,QC,H3W 1H7,4712 AV VAN HORNE,514-733-1081,drjign@gmail.com,Private Practice
"","",0041513422,DR. KEN HAHN,"",CA,RICHMOND HILL,ON,L4C 1J9,598 MAJOR MCKENZIE DRIVE EAST,905-884-40994,"",Private Practice
"","",0041513790,DR. GISELE FOUELLEFACK,"",CA,PITT MEADOWS,BC,V3Y 2E9,201-12195 HARRIS ROAD,604-465-6844,meadowsdentalgroup@gmail.com,Private Practice
"","",0041517226,DR. RASHID SALMAN,"",CA,OAKVILLE,ON,L6M 3T3,6 - 2690 WESTOAK TRAILS BOULEVARD,905 825 3336,"",Private Practice
"","",0041513897,CENTRE DENTAIRE SCHWARTZ,DR. JOEL SCHWARTZ,CA,MONTREAL,QC,H2S 2R7,6200 RUE SAINT DENIS,514-270-1523,CBSCHWARTZ@BELLNET.CA,Private Practice
"","",0041508930,DR. NGOC THAN VU,"",CA,BROSSARD,QC,J4Z 3G3,20 - 5625 BOUL GRANDE ALLEE,514-443-1110,"",Private Practice
"","",0041504275,PIERRE VACHON,"",CA,SOREL-TRACY,QC,J3R 5R6,2125 BOUL ST-LOUIS,450-743-2227,"",Private Practice
"","",0041502664,Studio Porcelaine Dentaire Laval,"",CA,LAVAL,QC,H7K 2Z6,206-4741 BOUL DES LAURENTIDES,450-682-2700,"",Private Practice
"","",0041510761,DR. BRIAN E REED,"",CA,KINGSTON,ON,K7K 1B5,401 - 275 QUEEN ST,613-544-2881,"",Private Practice
"","",0041511527,DR. REBECCA AGBUYA,"",CA,TORONTO,ON,M5V 3P1,3RD FLOOR - 388 RICHMOND ST. WEST,416-591-1254,"",Private Practice
"","",0041510625,DR. NORMAND VINCENT,"",CA,QUEBEC,QC,G1W 2L4,320 - 979 AVE DE BOURGOYNE,418-658-2454,"",Private Practice
"","",0041510687,DR. STEPHANE VILLENEUVE,"",CA,HAWKESBURY,ON,K6A 3R7,1 - 225 MAIN ST W,613-632-4566,"",Private Practice
"","",0041511065,DR. SHELDON BAKER,"",CA,MISSISSAUGA,ON,L4X 2W1,109 - 2065 DUNDAS ST E,905-625-9091,"",Private Practice
"","",0041511182,ORALART DENTAL SERVICES,"",CA,VANCOUVER,BC,V5Z 3N8,714 - 2525 WILLOW STREET,604-875-1119,"",Private Practice
"","",0041511317,PARKDALE FAMILY DENTAL CLINIC,"",CA,ST. JOHN'S,NL,A1A 1W8,69 ELIZABETH AVE,709-722-5700,accounting@ganderdental.com,Private Practice
"","",0041508937,DR DOMINICK PIGEON,"",CA,SHERBROOKE,QC,J1J 3V7,1855 BOUL PORTLAND,819-563-1282,"",Private Practice
"","",0041509662,DR. POURAN ROSTAMIAN & DR. FARHAD G,"",CA,NORTH VANCOUVER,BC,V7P 1V2,1700 Marine Drive,604-971 0791,"",Private Practice
"","",0041503635,Dr. Johanne Bordua,"",CA,Quebec,QC,G1S 1G4,1595 Chemin Saint-Louis,418-687-5271,"",Private Practice
"","",0041503688,First Impression Dental Ceramics,"",CA,Mississauga,ON,L5J 4S5,204 - 2351 Royal Windsor Dr,905 855 1737,mbejar223@gmail.com,Private Practice
"","",0041509684,RIDGELINE DENTAL,"",CA,COURTENAY,BC,V9J 1T3,5742 ISLAND HWY NORTH,250-334-8317,"",Private Practice
"","",0041506136,Ivory Dental Ceramics Ltd.,"",CA,NORTH VANCOUVER,BC,V7N 3S8,2728 MAHON AVENUE,604-266-9012,"",Private Practice
"","",0041503116,Laboratoire Abeldent Inc,"",CA,MONTREAL,QC,H3Z 1B8,350-4141 Sherbrooke West,514-934-0748,laboratoireabeldentinc@gmail.com,Private Practice
"","",0041506289,DR. JERRY BIDERMAN,"",CA,SCARBOROUGH,ON,M1H 2Y5,1129 MARKHAM RD,416-439-6776,"",Private Practice
"","",0041504379,DR. FRANCO BRESSAN,"",CA,MAPLE,ON,L6A 3Y8,B2 - 10083 KEELE STREET,905-832-5000,"",Private Practice
"","",0041502586,Dr. Avrum Frank Sonin,"",CA,WESTMOUNT,QC,H3Z 1B8,620-4141 Sherbrooke West,514-932-4464,avisonin@sympatico.ca,Private Practice
"","",0041508654,ROBERTO FERRARO,"",CA,LAVAL,QC,H7T 0N4,3647 AV. JEAN-BERAUD,514-805-6890,"",Private Practice
"","",0040637828,ZZ_KING DENTAL,"",CA,Toronto,ON,M6K 3N2,1010 KING ST W,(416) 598-0100,kingdental010@yahoo.ca,Private Practice
"","",0040630994,ZZ_Dr. Danial Dehghani,"",CA,BRACEBRIDGE,ON,P1L 1G6,195 ECCLESTONE DRIVE,705 645 7413,"",Private Practice
"","",0041511396,DR. ABENAA AYEH,"",CA,BURNABY,BC,V5C 5T1,210 - 1899 WILLINGDON AVE,604-294-1455,"",Private Practice
"","",0041506480,CHANTALE L'ABBEE,DENTUROLOGISTE,CA,MONTREAL,QC,H1X 1G4,3265 RUE BEAUBIEN EST,514-593-7363,"",Private Practice
"","",0040667379,Yonge Dental,Dr. Maziar Shahzad Dowlatshahi,CA,TORONTO,ON,M2M 3V7,6006 YONGE STREET,416-910-6006,"",Private Practice
"","",0041518323,LEILA OKHRACI DENTISTRY,Leila Okhravi Dentistry,CA,OTTAWA,ON,K1W 1K7,2413 DES PRUCHES,613-291-2588,lokhravi@gmail.com,Private Practice
"","",0041525916,123 DENTIST INC - B- NODE,HEAD OFFICE,CA,BURNABY,BC,V5C 6S7,200 - 4321 STILL CREEK DRIVE,604 553 9007-102,123dentist@emailparser.dentira.com,Private Practice
"","",0041525934,Rabit Hill Dental Choice,Daniel Bargrizan,CA,EDMONTON,AB,T6R 3B9,14264 23 Avenue North West,780-761-3855,4400972@gmail.com,Private Practice
"","",0041524792,Vaughan Dental -Home,Dr. Samantha Bohay,CA,KLEINBURG,ON,L0J 1C0,25 Winterlude Court,905-273-3730,Info@VaughanDentalsleepsolutions.ca,Private Practice
